team,wcyear,opponent,GF,GA,possession_number,shot,goal,wentback,timediff,players_behind,possess,Short,Medium,Long,No_passes,champion,round,goaldiff,,timediff,players_behind,passes
France,2014,Honduras,3,0,15,F,F,F,1,10,F,0,1,0,F,F,G,3,,,,1
France,2018,Australia,2,1,48,F,F,F,1,10,F,0,1,0,F,T,G,1,,,,1
Germany,2014,Argentina,1,0,113,F,F,F,1,10,T,0,2,0,F,T,F,1,,,,2
Germany,2014,US,1,0,50,F,F,T,1,10,T,0,2,0,F,T,G,1,,,,2
Germany,2018,Sweden,2,1,55,F,F,T,1,10,T,0,2,0,F,F,G,1,,,,2
Spain,2014,Chile,0,2,69,F,F,F,1,10,T,0,1,0,F,F,G,-2,,,,1
Spain,2018,Iran,1,0,5,F,F,T,1,10,T,0,1,0,F,F,G,1,,,,1
Spain,2018,Iran,1,0,7,F,F,T,1,10,T,0,1,0,F,F,G,1,,,,1
Spain,2018,Iran,1,0,8,T,F,F,1,10,T,0,1,0,F,F,G,1,,,,1
Spain,2018,Iran,1,0,35,NA,F,F,1,10,T,0,2,0,F,F,G,1,,,,2
Spain,2018,Iran,1,0,43,NA,F,F,1,10,T,0,1,0,F,F,G,1,,,,1
Spain,2018,Iran,1,0,47,NA,F,F,1,10,T,0,0,0,T,F,G,1,,,,0
Spain,2018,Morocco,2,2,9,F,F,F,1,10,T,0,1,0,F,F,G,0,,,,1
Spain,2018,Morocco,2,2,23,T,T,F,1,10,T,0,1,0,F,F,G,0,,,,1
Spain,2018,Morocco,2,2,28,F,F,F,1,10,T,0,1,0,F,F,G,0,,,,1
Spain,2018,Morocco,2,2,72,F,F,F,1,10,T,0,1,0,F,F,G,0,,,,1
Spain,2018,Morocco,2,2,75,T,F,F,1,10,T,0,1,0,F,F,G,0,,,,1
Spain,2018,Morocco,2,2,79,T,F,F,1,10,T,0,1,0,F,F,G,0,,,,1
Spain,2018,Morocco,2,2,81,F,F,T,1,10,T,1,0,0,F,F,G,0,,,,1
Spain,2018,Morocco,2,2,97,F,F,T,1,10,T,0,2,0,F,F,G,0,,,,2
Spain,2018,Morocco,2,2,101,F,F,F,1,10,T,0,1,0,F,F,G,0,,,,1
Spain,2018,Portugal,3,3,16,F,F,F,1,10,T,0,2,0,F,F,G,0,,,,2
Spain,2018,Russia,1,1,24,F,F,T,1,10,T,0,2,0,F,F,S,0,,,,2
Spain,2018,Russia,1,1,31,F,F,T,1,10,T,0,2,0,F,F,S,0,,,,2
Spain,2018,Russia,1,1,33,F,F,T,1,10,T,0,2,0,F,F,S,0,,,,2
Spain,2018,Russia,1,1,34,F,F,T,1,10,T,0,1,0,F,F,S,0,,,,1
Spain,2018,Russia,1,1,48,F,F,F,1,10,T,0,1,0,F,F,S,0,,,,1
Spain,2018,Russia,1,1,126,F,F,T,1,10,T,0,2,0,F,F,S,0,,,,2
Spain,2018,Russia,1,1,150,F,F,F,1,10,T,0,1,0,F,F,S,0,,,,1
Spain,2018,Russia,1,1,158,T,F,F,1,10,T,0,1,0,F,F,S,0,,,,1
Spain,2018,Russia,1,1,160,F,F,T,1,10,T,0,1,0,F,F,S,0,,,,1
Spain,2018,Russia,1,1,172,F,F,F,1,10,T,0,1,0,F,F,S,0,,,,1
Spain,2018,Russia,1,1,177,F,F,F,1,10,T,0,1,0,F,F,S,0,,,,1
Spain,2018,Russia,1,1,191,F,F,F,1,10,T,0,1,0,F,F,S,0,,,,1
Spain,2018,Russia,1,1,194,F,F,T,1,10,T,0,1,0,F,F,S,0,,,,1
Germany,2010,England,4,1,69,F,F,F,2,0,T,0,0,1,F,F,S,3,,,,1
France,2018,Australia,2,1,39,F,F,F,2,2,F,0,1,0,F,T,G,1,,,,1
France,2018,Croatia,4,2,77,F,F,F,2,2,F,0,0,0,F,T,F,2,,,,0
Germany,2010,Argentina,4,0,76,F,F,F,2,2,T,0,0,1,F,F,QF,4,,,,1
Germany,2014,Brazil,7,1,8,F,F,F,2,2,T,0,0,1,F,T,SF,6,,,,1
Germany,2014,Brazil,7,1,11,T,T,F,2,2,T,1,0,0,F,T,SF,6,,,,1
France,2010,Uruguay,0,0,25,F,F,F,2,3,F,0,0,0,T,F,G,0,,,,0
France,2018,Australia,2,1,85,F,F,F,2,3,F,0,1,0,F,T,G,1,,,,1
France,2018,Belgium,1,0,68,F,F,F,2,3,F,0,0,0,T,T,SF,1,,,,0
Germany,2010,Ghana,1,0,75,F,F,F,2,3,T,0,1,0,F,F,G,1,,,,1
Germany,2014,France,1,0,86,T,F,F,2,3,T,0,0,0,T,T,QF,1,,,,0
Germany,2014,Ghana,2,2,22,F,F,F,2,3,T,1,1,0,F,T,G,0,,,,2
Germany,2018,Korea,0,2,36,T,F,F,2,3,T,0,1,0,F,F,G,-2,,,,1
Spain,2010,Chile,2,1,70,F,F,F,2,3,T,0,0,0,T,T,G,1,,,,0
Spain,2018,Morocco,2,2,80,F,F,F,2,3,T,0,1,0,F,F,G,0,,,,1
France,2010,Mexico,0,2,61,T,F,F,2,4,F,1,1,0,F,F,G,-2,,,,2
France,2014,Ecuador,0,0,77,F,F,F,2,4,F,0,1,0,F,F,G,0,,,,1
France,2014,Germany,0,1,4,F,F,F,2,4,F,0,1,0,F,F,QF,-1,,,,1
France,2014,Nigeria,2,0,17,F,F,F,2,4,F,0,0,1,F,F,S,2,,,,1
France,2014,Switerland,5,2,26,F,F,F,2,4,F,1,1,0,F,F,G,3,,,,2
France,2018,Belgium,1,0,43,F,F,T,2,4,F,0,0,1,F,T,SF,1,,,,1
France,2018,Denmark,0,0,67,F,F,F,2,4,F,1,1,0,F,T,G,0,,,,2
Germany,2010,Argentina,4,0,73,F,F,F,2,4,T,0,1,0,F,F,QF,4,,,,1
Germany,2010,England,4,1,2,F,F,F,2,4,T,0,1,0,F,F,S,3,,,,1
Germany,2010,England,4,1,17,F,F,F,2,4,T,0,1,0,F,F,S,3,,,,1
Germany,2010,England,4,1,30,F,F,F,2,4,T,0,1,0,F,F,S,3,,,,1
Germany,2010,Ghana,1,0,85,F,F,F,2,4,T,1,0,0,F,F,G,1,,,,1
Germany,2010,Serbia,0,1,51,T,F,F,2,4,T,0,1,0,F,F,G,-1,,,,1
Germany,2014,Argentina,1,0,38,F,F,F,2,4,T,0,0,1,F,T,F,1,,,,1
Germany,2014,France,1,0,57,F,F,F,2,4,T,0,1,0,F,T,QF,1,,,,1
Germany,2014,France,1,0,74,F,F,F,2,4,T,0,1,0,F,T,QF,1,,,,1
Germany,2014,Ghana,2,2,11,T,F,F,2,4,T,0,1,0,F,T,G,0,,,,1
Germany,2014,Ghana,2,2,65,F,F,F,2,4,T,0,1,0,F,T,G,0,,,,1
Germany,2014,Portgual,4,0,23,F,F,F,2,4,T,0,0,1,F,T,G,4,,,,1
Germany,2014,Portgual,4,0,26,F,F,F,2,4,T,0,0,1,F,T,G,4,,,,1
Germany,2014,US,1,0,74,F,F,F,2,4,T,0,0,0,T,T,G,1,,,,0
Germany,2018,Korea,0,2,27,F,F,F,2,4,T,0,1,0,F,F,G,-2,,,,1
Germany,2018,Korea,0,2,84,F,F,F,2,4,T,1,1,0,F,F,G,-2,,,,2
Germany,2018,Mexico,0,1,74,F,F,F,2,4,T,0,1,0,F,F,G,-1,,,,1
Spain,2010,Germany,1,0,46,F,F,F,2,4,T,0,1,0,F,T,SF,1,,,,1
Spain,2010,Germany,1,0,50,F,F,F,2,4,T,0,1,0,F,T,SF,1,,,,1
Spain,2010,Honduras,2,0,54,T,F,F,2,4,T,0,1,0,F,T,G,2,,,,1
Spain,2010,Netherlands,1,0,2,F,F,T,2,4,T,0,1,0,F,T,F,1,,,,1
Spain,2010,Netherlands,1,0,64,F,F,F,2,4,T,0,0,1,F,T,F,1,,,,1
Spain,2010,Switzerland,0,1,75,F,F,F,2,4,T,0,0,1,F,T,G,-1,,,,1
Spain,2014,Australia,3,0,7,F,F,F,2,4,T,0,1,0,F,F,G,3,,,,1
Spain,2018,Portugal,3,3,12,F,F,F,2,4,T,0,1,0,F,F,G,0,,,,1
Spain,2018,Russia,1,1,3,F,F,F,2,4,T,0,1,1,F,F,S,0,,,,2
Spain,2018,Russia,1,1,39,F,F,F,2,4,T,1,1,0,F,F,S,0,,,,2
France,2014,Honduras,3,0,65,F,F,F,2,5,F,0,1,0,F,F,G,3,,,,1
France,2014,Nigeria,2,0,11,F,F,T,2,5,F,0,1,0,F,F,S,2,,,,1
France,2014,Nigeria,2,0,30,F,F,F,2,5,F,0,1,0,F,F,S,2,,,,1
France,2014,Switerland,5,2,9,F,F,F,2,5,F,0,1,0,F,F,G,3,,,,1
France,2018,Argentina,4,3,17,F,F,F,2,5,F,0,1,0,F,T,S,1,,,,1
France,2018,Australia,2,1,11,F,F,F,2,5,F,0,1,0,F,T,G,1,,,,1
France,2018,Australia,2,1,62,F,F,F,2,5,F,0,1,0,F,T,G,1,,,,1
France,2018,Belgium,1,0,48,F,F,F,2,5,F,0,1,0,F,T,SF,1,,,,1
France,2018,Croatia,4,2,16,F,F,F,2,5,F,0,1,0,F,T,F,2,,,,1
France,2018,Croatia,4,2,56,F,F,F,2,5,F,0,1,0,F,T,F,2,,,,1
France,2018,Croatia,4,2,65,F,F,F,2,5,F,0,0,1,F,T,F,2,,,,1
France,2018,Denmark,0,0,96,F,F,F,2,5,F,0,0,1,F,T,G,0,,,,1
Germany,2010,Argentina,4,0,53,F,F,F,2,5,T,0,0,1,F,F,QF,4,,,,1
Germany,2010,Argentina,4,0,72,F,F,F,2,5,T,0,1,0,F,F,QF,4,,,,1
Germany,2010,England,4,1,54,F,F,F,2,5,T,0,1,0,F,F,S,3,,,,1
Germany,2010,England,4,1,55,F,F,F,2,5,T,0,0,1,F,F,S,3,,,,1
Germany,2010,England,4,1,93,F,F,F,2,5,T,0,2,0,F,F,S,3,,,,2
Germany,2010,Ghana,1,0,11,F,F,F,2,5,T,0,1,0,F,F,G,1,,,,1
Germany,2010,Ghana,1,0,84,F,F,F,2,5,T,0,0,1,F,F,G,1,,,,1
Germany,2010,Serbia,0,1,34,F,F,F,2,5,T,0,1,0,F,F,G,-1,,,,1
Germany,2010,Serbia,0,1,60,F,F,F,2,5,T,0,1,0,F,F,G,-1,,,,1
Germany,2010,Spain,0,1,17,F,F,F,2,5,T,0,1,0,F,F,SF,-1,,,,1
Germany,2014,Algeria,2,1,10,F,F,F,2,5,T,1,1,0,F,T,S,1,,,,2
Germany,2014,Brazil,7,1,70,T,T,F,2,5,T,0,1,0,F,T,SF,6,,,,1
Germany,2014,France,1,0,5,F,F,F,2,5,T,0,1,0,F,T,QF,1,,,,1
Germany,2014,France,1,0,17,F,F,F,2,5,T,0,1,0,F,T,QF,1,,,,1
Germany,2014,France,1,0,54,F,F,F,2,5,T,0,0,1,F,T,QF,1,,,,1
Germany,2018,Mexico,0,1,1,F,F,F,2,5,T,0,1,0,F,F,G,-1,,,,1
Germany,2018,Mexico,0,1,6,F,F,T,2,5,T,0,1,0,F,F,G,-1,,,,1
Germany,2018,Mexico,0,1,59,F,F,F,2,5,T,0,1,0,F,F,G,-1,,,,1
Spain,2010,Chile,2,1,51,F,F,F,2,5,T,0,1,0,F,T,G,1,,,,1
Spain,2010,Germany,1,0,52,F,F,F,2,5,T,1,0,0,F,T,SF,1,,,,1
Spain,2010,Germany,1,0,60,F,F,F,2,5,T,1,1,0,F,T,SF,1,,,,2
Spain,2010,Honduras,2,0,10,F,F,F,2,5,T,0,1,0,F,T,G,2,,,,1
Spain,2010,Honduras,2,0,91,F,F,T,2,5,T,1,1,0,F,T,G,2,,,,2
Spain,2010,Netherlands,1,0,52,F,F,F,2,5,T,0,0,0,T,T,F,1,,,,0
Spain,2010,Netherlands,1,0,91,T,F,F,2,5,T,0,0,0,T,T,F,1,,,,0
Spain,2010,Paraguary,1,0,27,F,F,F,2,5,T,0,1,0,F,T,QF,1,,,,1
Spain,2010,Paraguary,1,0,83,F,F,F,2,5,T,0,1,0,F,T,QF,1,,,,1
Spain,2010,Portugal,1,0,42,F,F,F,2,5,T,0,1,0,F,T,S,1,,,,1
Spain,2010,Portugal,1,0,72,F,F,F,2,5,T,1,1,0,F,T,S,1,,,,2
Spain,2014,Chile,0,2,57,F,F,F,2,5,T,0,1,0,F,F,G,-2,,,,1
Spain,2014,Netherlands,1,5,53,F,F,F,2,5,T,0,1,0,F,F,G,-4,,,,1
France,2010,Mexico,0,2,5,F,F,F,2,6,F,0,1,0,F,F,G,-2,,,,1
France,2010,South Africa,1,2,23,F,F,F,2,6,F,0,1,0,F,F,G,-1,,,,1
France,2010,South Africa,1,2,37,F,F,F,2,6,F,0,0,1,F,F,G,-1,,,,1
France,2010,South Africa,1,2,76,F,F,F,2,6,F,0,0,1,F,F,G,-1,,,,1
France,2014,Germany,0,1,38,F,F,F,2,6,F,0,1,0,F,F,QF,-1,,,,1
France,2014,Germany,0,1,57,F,F,T,2,6,F,0,0,1,F,F,QF,-1,,,,1
France,2014,Honduras,3,0,23,F,F,F,2,6,F,0,1,0,F,F,G,3,,,,1
France,2014,Honduras,3,0,24,F,F,F,2,6,F,0,1,0,F,F,G,3,,,,1
France,2014,Nigeria,2,0,18,T,F,F,2,6,F,0,0,0,T,F,S,2,,,,0
France,2014,Nigeria,2,0,22,F,F,F,2,6,F,0,1,0,F,F,S,2,,,,1
France,2014,Switerland,5,2,12,T,F,F,2,6,F,0,1,0,F,F,G,3,,,,1
France,2018,Argentina,4,3,32,F,F,F,2,6,F,0,1,0,F,T,S,1,,,,1
France,2018,Australia,2,1,76,F,F,F,2,6,F,0,1,0,F,T,G,1,,,,1
France,2018,Belgium,1,0,47,F,F,F,2,6,F,0,1,0,F,T,SF,1,,,,1
France,2018,Croatia,4,2,22,F,F,F,2,6,F,1,1,0,F,T,F,2,,,,2
France,2018,Croatia,4,2,63,F,F,F,2,6,F,0,1,0,F,T,F,2,,,,1
France,2018,Denmark,0,0,68,F,F,F,2,6,F,0,1,0,F,T,G,0,,,,1
France,2018,Peru,1,0,32,T,T,F,2,6,F,1,0,0,F,T,G,1,,,,1
France,2018,Peru,1,0,55,F,F,F,2,6,F,0,1,0,F,T,G,1,,,,1
France,2018,Uruguay,2,0,19,F,F,T,2,6,F,0,1,0,F,T,QF,2,,,,1
France,2018,Uruguay,2,0,86,F,F,F,2,6,F,1,1,0,F,T,QF,2,,,,2
Germany,2010,Argentina,4,0,56,F,F,F,2,6,T,0,0,0,T,F,QF,4,,,,0
Germany,2010,Argentina,4,0,70,F,F,F,2,6,T,0,0,1,F,F,QF,4,,,,1
Germany,2010,Australia,4,0,24,T,F,F,2,6,T,0,1,0,F,F,G,4,,,,1
Germany,2010,England,4,1,59,F,F,F,2,6,T,0,2,0,F,F,S,3,,,,2
Germany,2010,Uruguay,3,2,34,F,F,F,2,6,T,0,0,1,F,F,TPP,1,,,,1
Germany,2014,Algeria,2,1,24,T,F,F,2,6,T,0,0,0,T,T,S,1,,,,0
Germany,2014,Algeria,2,1,123,T,T,F,2,6,T,2,0,0,F,T,S,1,,,,2
Germany,2014,Argentina,1,0,42,F,F,F,2,6,T,0,1,0,F,T,F,1,,,,1
Germany,2014,Argentina,1,0,100,T,F,F,2,6,T,0,0,0,T,T,F,1,,,,0
Germany,2014,Argentina,1,0,105,F,F,F,2,6,T,0,1,0,F,T,F,1,,,,1
Germany,2014,Brazil,7,1,16,F,F,F,2,6,T,0,1,0,F,T,SF,6,,,,1
Germany,2014,Brazil,7,1,44,F,F,F,2,6,T,0,2,0,F,T,SF,6,,,,2
Germany,2014,France,1,0,77,F,F,F,2,6,T,0,1,0,F,T,QF,1,,,,1
Germany,2014,US,1,0,75,F,F,F,2,6,T,0,1,0,F,T,G,1,,,,1
Spain,2010,Honduras,2,0,78,F,F,F,2,6,T,0,1,0,F,T,G,2,,,,1
Spain,2010,Honduras,2,0,80,F,F,F,2,6,T,0,1,0,F,T,G,2,,,,1
Spain,2010,Netherlands,1,0,1,F,F,F,2,6,T,0,0,1,F,T,F,1,,,,1
Spain,2010,Netherlands,1,0,76,F,F,F,2,6,T,0,1,0,F,T,F,1,,,,1
Spain,2010,Paraguary,1,0,41,F,F,F,2,6,T,0,1,0,F,T,QF,1,,,,1
Spain,2010,Paraguary,1,0,57,F,F,F,2,6,T,0,0,0,T,T,QF,1,,,,0
Spain,2010,Paraguary,1,0,88,T,F,F,2,6,T,0,0,0,T,T,QF,1,,,,0
Spain,2010,Portugal,1,0,47,F,F,T,2,6,T,0,1,0,F,T,S,1,,,,1
Spain,2014,Australia,3,0,8,F,F,F,2,6,T,1,1,0,F,F,G,3,,,,2
Spain,2014,Australia,3,0,31,F,F,T,2,6,T,0,1,0,F,F,G,3,,,,1
Spain,2014,Australia,3,0,44,F,F,F,2,6,T,0,1,0,F,F,G,3,,,,1
Spain,2014,Chile,0,2,20,F,F,F,2,6,T,0,1,0,F,F,G,-2,,,,1
Spain,2018,Morocco,2,2,44,F,F,T,2,6,T,0,1,0,F,F,G,0,,,,1
Spain,2018,Morocco,2,2,114,F,F,T,2,6,T,0,1,0,F,F,G,0,,,,1
Spain,2018,Portugal,3,3,23,F,F,F,2,6,T,0,1,0,F,F,G,0,,,,1
Spain,2018,Russia,1,1,137,F,F,T,2,6,T,0,1,0,F,F,S,0,,,,1
France,2010,Mexico,0,2,6,F,F,F,2,7,F,1,0,0,F,F,G,-2,,,,1
France,2010,Mexico,0,2,39,F,F,F,2,7,F,0,0,0,T,F,G,-2,,,,0
France,2014,Germany,0,1,50,F,F,F,2,7,F,0,0,1,F,F,QF,-1,,,,1
France,2014,Honduras,3,0,4,F,F,F,2,7,F,0,2,0,F,F,G,3,,,,2
France,2014,Nigeria,2,0,73,F,F,F,2,7,F,0,1,0,F,F,S,2,,,,1
France,2014,Switerland,5,2,32,F,F,F,2,7,F,0,0,1,F,F,G,3,,,,1
France,2014,Switerland,5,2,58,F,F,T,2,7,F,0,1,0,F,F,G,3,,,,1
France,2018,Argentina,4,3,54,F,F,F,2,7,F,0,0,1,F,T,S,1,,,,1
France,2018,Australia,2,1,43,F,F,F,2,7,F,1,0,0,F,T,G,1,,,,1
France,2018,Australia,2,1,96,F,F,F,2,7,F,0,1,0,F,T,G,1,,,,1
France,2018,Croatia,4,2,19,F,F,F,2,7,F,0,1,0,F,T,F,2,,,,1
France,2018,Croatia,4,2,41,F,F,F,2,7,F,0,0,1,F,T,F,2,,,,1
France,2018,Denmark,0,0,15,F,F,F,2,7,F,0,1,0,F,T,G,0,,,,1
France,2018,Peru,1,0,53,F,F,F,2,7,F,0,0,0,T,T,G,1,,,,0
France,2018,Uruguay,2,0,72,F,F,T,2,7,F,0,2,0,F,T,QF,2,,,,2
France,2018,Uruguay,2,0,75,F,F,F,2,7,F,0,0,1,F,T,QF,2,,,,1
Germany,2010,Argentina,4,0,4,F,F,F,2,7,T,0,2,0,F,F,QF,4,,,,2
Germany,2010,Argentina,4,0,39,T,F,F,2,7,T,0,1,0,F,F,QF,4,,,,1
Germany,2010,Argentina,4,0,65,T,T,F,2,7,T,1,0,0,F,F,QF,4,,,,1
Germany,2010,Australia,4,0,74,F,F,F,2,7,T,0,2,0,F,F,G,4,,,,2
Germany,2010,England,4,1,86,F,F,T,2,7,T,0,2,0,F,F,S,3,,,,2
Germany,2010,Ghana,1,0,42,F,F,F,2,7,T,0,1,0,F,F,G,1,,,,1
Germany,2010,Uruguay,3,2,18,F,F,F,2,7,T,0,1,0,F,F,TPP,1,,,,1
Germany,2010,Uruguay,3,2,19,F,F,F,2,7,T,1,0,0,F,F,TPP,1,,,,1
Germany,2010,Uruguay,3,2,53,F,F,F,2,7,T,1,1,0,F,F,TPP,1,,,,2
Germany,2014,Algeria,2,1,48,F,F,F,2,7,T,0,0,1,F,T,S,1,,,,1
Germany,2014,Algeria,2,1,115,F,F,F,2,7,T,0,0,0,T,T,S,1,,,,0
Germany,2014,Algeria,2,1,146,F,F,F,2,7,T,0,1,0,F,T,S,1,,,,1
Germany,2014,Argentina,1,0,48,F,F,F,2,7,T,0,1,0,F,T,F,1,,,,1
Germany,2014,Argentina,1,0,85,F,F,F,2,7,T,1,2,0,F,T,F,1,,,,3
Germany,2014,Argentina,1,0,103,F,F,F,2,7,T,0,1,0,F,T,F,1,,,,1
Germany,2014,Argentina,1,0,119,F,F,T,2,7,T,0,0,0,T,T,F,1,,,,0
Germany,2014,Brazil,7,1,4,F,F,T,2,7,T,0,1,0,F,T,SF,6,,,,1
Germany,2014,Brazil,7,1,27,F,F,F,2,7,T,0,1,0,F,T,SF,6,,,,1
Germany,2014,France,1,0,34,F,F,T,2,7,T,0,2,0,F,T,QF,1,,,,2
Germany,2014,France,1,0,48,F,F,F,2,7,T,0,1,0,F,T,QF,1,,,,1
Germany,2014,Ghana,2,2,94,F,F,F,2,7,T,1,1,0,F,T,G,0,,,,2
Spain,2010,Chile,2,1,4,F,F,F,2,7,T,1,1,0,F,T,G,1,,,,2
Spain,2010,Chile,2,1,38,F,F,F,2,7,T,0,1,0,F,T,G,1,,,,1
Spain,2010,Chile,2,1,41,F,F,T,2,7,T,0,2,0,F,T,G,1,,,,2
Spain,2010,Germany,1,0,91,F,F,F,2,7,T,0,1,0,F,T,SF,1,,,,1
Spain,2010,Netherlands,1,0,5,F,F,F,2,7,T,1,1,0,F,T,F,1,,,,2
Spain,2010,Netherlands,1,0,14,F,F,F,2,7,T,0,0,1,F,T,F,1,,,,1
Spain,2010,Netherlands,1,0,58,F,F,F,2,7,T,0,1,0,F,T,F,1,,,,1
Spain,2014,Australia,3,0,40,F,F,T,2,7,T,0,0,0,T,F,G,3,,,,0
Spain,2014,Chile,0,2,24,F,F,F,2,7,T,0,1,0,F,F,G,-2,,,,1
Spain,2018,Morocco,2,2,3,F,F,F,2,7,T,0,2,0,F,F,G,0,,,,2
France,2010,South Africa,1,2,3,T,F,F,2,8,F,0,0,0,T,F,G,-1,,,,0
France,2010,South Africa,1,2,44,F,F,F,2,8,F,1,1,0,F,F,G,-1,,,,2
France,2014,Ecuador,0,0,58,F,F,F,2,8,F,0,2,0,F,F,G,0,,,,2
France,2014,Germany,0,1,11,F,F,F,2,8,F,0,1,0,F,F,QF,-1,,,,1
France,2014,Honduras,3,0,57,F,F,T,2,8,F,0,1,0,F,F,G,3,,,,1
France,2014,Honduras,3,0,62,F,F,F,2,8,F,0,2,0,F,F,G,3,,,,2
France,2014,Nigeria,2,0,47,F,F,F,2,8,F,0,1,0,F,F,S,2,,,,1
France,2014,Nigeria,2,0,72,F,F,F,2,8,F,0,0,1,F,F,S,2,,,,1
France,2014,Switerland,5,2,60,T,T,F,2,8,F,0,0,1,F,F,G,3,,,,1
France,2018,Argentina,4,3,7,F,F,F,2,8,F,0,2,0,F,T,S,1,,,,2
France,2018,Croatia,4,2,44,F,F,F,2,8,F,0,1,0,F,T,F,2,,,,1
France,2018,Croatia,4,2,58,F,F,F,2,8,F,0,1,0,F,T,F,2,,,,1
France,2018,Peru,1,0,35,F,F,T,2,8,F,0,2,0,F,T,G,1,,,,2
France,2018,Uruguay,2,0,22,F,F,F,2,8,F,0,1,0,F,T,QF,2,,,,1
Germany,2010,Australia,4,0,53,F,F,F,2,8,T,0,1,0,F,F,G,4,,,,1
Germany,2010,Australia,4,0,62,F,F,T,2,8,T,0,2,0,F,F,G,4,,,,2
Germany,2010,England,4,1,62,F,F,F,2,8,T,0,1,0,F,F,S,3,,,,1
Germany,2010,Ghana,1,0,97,F,F,F,2,8,T,0,2,0,F,F,G,1,,,,2
Germany,2010,Uruguay,3,2,57,F,F,F,2,8,T,0,1,0,F,F,TPP,1,,,,1
Germany,2014,Argentina,1,0,84,F,F,T,2,8,T,0,2,0,F,T,F,1,,,,2
Germany,2014,France,1,0,52,F,F,F,2,8,T,0,0,1,F,T,QF,1,,,,1
Germany,2014,Ghana,2,2,25,F,F,T,2,8,T,0,2,0,F,T,G,0,,,,2
Germany,2014,Portgual,4,0,48,F,F,T,2,8,T,0,2,0,F,T,G,4,,,,2
Germany,2014,Portgual,4,0,53,F,F,T,2,8,T,0,2,0,F,T,G,4,,,,2
Germany,2014,Portgual,4,0,60,F,F,F,2,8,T,0,1,0,F,T,G,4,,,,1
Germany,2014,Portgual,4,0,79,F,F,T,2,8,T,0,2,0,F,T,G,4,,,,2
Germany,2018,Korea,0,2,18,F,F,F,2,8,T,0,1,0,F,F,G,-2,,,,1
Germany,2018,Mexico,0,1,23,T,F,F,2,8,T,0,0,0,T,F,G,-1,,,,0
Germany,2018,Mexico,0,1,26,F,F,F,2,8,T,0,0,0,T,F,G,-1,,,,0
Germany,2018,Mexico,0,1,27,F,F,F,2,8,T,0,1,0,F,F,G,-1,,,,1
Germany,2018,Mexico,0,1,83,F,F,T,2,8,T,0,1,0,F,F,G,-1,,,,1
Germany,2018,Sweden,2,1,8,F,F,T,2,8,T,0,1,1,F,F,G,1,,,,2
Spain,2010,Chile,2,1,48,F,F,T,2,8,T,0,2,0,F,T,G,1,,,,2
Spain,2010,Germany,1,0,21,F,F,F,2,8,T,0,1,0,F,T,SF,1,,,,1
Spain,2010,Honduras,2,0,67,F,F,F,2,8,T,0,2,0,F,T,G,2,,,,2
Spain,2010,Netherlands,1,0,103,F,F,F,2,8,T,1,1,0,F,T,F,1,,,,2
Spain,2010,Paraguary,1,0,23,F,F,F,2,8,T,0,1,0,F,T,QF,1,,,,1
Spain,2010,Portugal,1,0,81,F,F,T,2,8,T,0,1,0,F,T,S,1,,,,1
Spain,2010,Switzerland,0,1,27,F,F,F,2,8,T,0,2,0,F,T,G,-1,,,,2
Spain,2010,Switzerland,0,1,88,T,F,F,2,8,T,0,0,1,F,T,G,-1,,,,1
Spain,2014,Australia,3,0,61,F,F,T,2,8,T,0,2,0,F,F,G,3,,,,2
Spain,2014,Netherlands,1,5,8,F,F,F,2,8,T,0,2,0,F,F,G,-4,,,,2
Spain,2014,Netherlands,1,5,69,F,F,F,2,8,T,0,1,0,F,F,G,-4,,,,1
France,2014,Ecuador,0,0,20,F,F,T,2,9,F,0,1,0,F,F,G,0,,,,1
France,2014,Ecuador,0,0,22,F,F,F,2,9,F,0,2,0,F,F,G,0,,,,2
France,2014,Honduras,3,0,46,F,F,F,2,9,F,0,2,0,F,F,G,3,,,,2
France,2014,Honduras,3,0,61,F,F,T,2,9,F,0,2,0,F,F,G,3,,,,2
France,2014,Honduras,3,0,89,F,F,T,2,9,F,0,1,0,F,F,G,3,,,,1
France,2014,Nigeria,2,0,68,F,F,F,2,9,F,0,1,0,F,F,S,2,,,,1
France,2018,Australia,2,1,26,F,F,F,2,9,F,0,2,0,F,T,G,1,,,,2
France,2018,Australia,2,1,49,F,F,F,2,9,F,0,1,0,F,T,G,1,,,,1
France,2018,Australia,2,1,70,F,F,F,2,9,F,0,1,0,F,T,G,1,,,,1
France,2018,Belgium,1,0,11,F,F,F,2,9,F,0,2,0,F,T,SF,1,,,,2
France,2018,Belgium,1,0,34,F,F,F,2,9,F,0,1,0,F,T,SF,1,,,,1
France,2018,Denmark,0,0,44,F,F,F,2,9,F,0,0,0,T,T,G,0,,,,0
France,2018,Peru,1,0,50,F,F,F,2,9,F,0,1,0,F,T,G,1,,,,1
France,2018,Peru,1,0,77,T,F,F,2,9,F,0,0,1,F,T,G,1,,,,1
France,2018,Uruguay,2,0,43,F,F,F,2,9,F,0,2,0,F,T,QF,2,,,,2
Germany,2010,Ghana,1,0,65,F,F,F,2,9,T,0,1,0,F,F,G,1,,,,1
Germany,2010,Spain,0,1,63,F,F,T,2,9,T,0,2,0,F,F,SF,-1,,,,2
Germany,2010,Spain,0,1,66,F,F,F,2,9,T,0,0,0,T,F,SF,-1,,,,0
Germany,2010,Spain,0,1,69,F,F,F,2,9,T,0,2,0,F,F,SF,-1,,,,2
